time,latitude,longitude,altitude,vn,ve,vd,roll,pitch,yaw
38989.461,33.606979,73.100075,507.322,-0.014,0.026,-1.163,-0.801,0.280,0.065
38989.547,33.606979,73.100075,507.423,-0.015,0.027,-1.174,-0.802,0.283,0.066
38989.554,33.606979,73.100075,507.431,-0.015,0.027,-1.175,-0.802,0.283,0.067
38989.561,33.606979,73.100075,507.440,-0.014,0.027,-1.176,-0.801,0.284,0.066
38989.569,33.606979,73.100075,507.448,-0.014,0.028,-1.177,-0.802,0.284,0.066
38989.576,33.606979,73.100075,507.457,-0.014,0.027,-1.178,-0.802,0.284,0.066
38989.583,33.606979,73.100075,507.466,-0.014,0.027,-1.179,-0.802,0.285,0.066
38989.590,33.606979,73.100075,507.474,-0.014,0.028,-1.180,-0.803,0.284,0.066
38989.598,33.606979,73.100075,507.483,-0.014,0.028,-1.181,-0.803,0.284,0.067
38989.605,33.606979,73.100075,507.492,-0.014,0.028,-1.182,-0.803,0.285,0.067
38989.613,33.606979,73.100075,507.500,-0.014,0.029,-1.183,-0.803,0.285,0.068
38989.620,33.606979,73.100075,507.509,-0.014,0.029,-1.184,-0.804,0.285,0.068
38989.627,33.606979,73.100075,507.518,-0.013,0.029,-1.184,-0.804,0.286,0.068
38989.635,33.606979,73.100075,507.526,-0.013,0.029,-1.185,-0.803,0.286,0.067
38989.642,33.606979,73.100075,507.535,-0.013,0.029,-1.185,-0.803,0.286,0.069
38989.649,33.606979,73.100075,507.544,-0.013,0.030,-1.185,-0.803,0.286,0.068
38989.656,33.606979,73.100075,507.552,-0.013,0.030,-1.186,-0.803,0.286,0.068
38989.664,33.606979,73.100075,507.561,-0.013,0.030,-1.187,-0.803,0.286,0.068
38989.671,33.606979,73.100075,507.570,-0.013,0.030,-1.188,-0.804,0.285,0.068
38989.679,33.606979,73.100075,507.579,-0.013,0.030,-1.188,-0.804,0.286,0.069
38989.686,33.606979,73.100075,507.587,-0.013,0.030,-1.190,-0.805,0.285,0.069
38989.693,33.606979,73.100075,507.596,-0.013,0.031,-1.190,-0.805,0.285,0.069
38989.700,33.606979,73.100075,507.605,-0.013,0.031,-1.191,-0.804,0.285,0.069
38989.708,33.606979,73.100075,507.613,-0.013,0.031,-1.192,-0.804,0.285,0.069
38989.782,33.606979,73.100075,507.702,-0.013,0.032,-1.199,-0.802,0.288,0.072
38989.789,33.606979,73.100075,507.711,-0.013,0.032,-1.200,-0.803,0.288,0.073
38989.797,33.606979,73.100075,507.720,-0.013,0.032,-1.201,-0.803,0.288,0.072
38989.804,33.606979,73.100075,507.729,-0.013,0.033,-1.201,-0.803,0.288,0.072
38989.812,33.606979,73.100075,507.737,-0.013,0.033,-1.202,-0.804,0.289,0.072
38989.819,33.606979,73.100075,507.746,-0.013,0.033,-1.203,-0.804,0.290,0.072
38989.826,33.606979,73.100075,507.755,-0.013,0.033,-1.204,-0.804,0.290,0.073
38989.833,33.606979,73.100075,507.764,-0.013,0.033,-1.204,-0.805,0.291,0.073
38989.841,33.606979,73.100075,507.773,-0.013,0.034,-1.205,-0.805,0.291,0.073
38989.848,33.606979,73.100075,507.781,-0.013,0.034,-1.206,-0.805,0.291,0.073
38989.855,33.606979,73.100075,507.790,-0.013,0.034,-1.208,-0.805,0.291,0.072
38989.863,33.606979,73.100075,507.799,-0.013,0.034,-1.208,-0.805,0.291,0.071
38989.870,33.606979,73.100075,507.808,-0.012,0.034,-1.209,-0.805,0.290,0.071
38989.877,33.606979,73.100075,507.817,-0.012,0.034,-1.210,-0.806,0.290,0.070
38989.885,33.606979,73.100075,507.826,-0.012,0.034,-1.211,-0.806,0.290,0.069
38989.892,33.606979,73.100075,507.835,-0.012,0.035,-1.212,-0.806,0.290,0.069
38989.899,33.606979,73.100075,507.843,-0.012,0.035,-1.213,-0.806,0.290,0.068
38989.906,33.606979,73.100075,507.852,-0.012,0.035,-1.214,-0.805,0.290,0.068
38989.914,33.606979,73.100075,507.861,-0.012,0.035,-1.215,-0.805,0.290,0.068
38990.102,33.606979,73.100075,508.092,-0.013,0.040,-1.234,-0.804,0.292,0.072
38990.111,33.606979,73.100075,508.103,-0.013,0.040,-1.235,-0.803,0.293,0.073
38990.118,33.606979,73.100075,508.112,-0.013,0.040,-1.237,-0.804,0.293,0.073
38990.126,33.606979,73.100075,508.121,-0.013,0.040,-1.237,-0.804,0.293,0.073
38990.133,33.606979,73.100075,508.130,-0.013,0.041,-1.238,-0.803,0.292,0.072
38990.140,33.606979,73.100075,508.139,-0.013,0.041,-1.239,-0.803,0.293,0.073
38990.148,33.606979,73.100075,508.148,-0.013,0.041,-1.240,-0.804,0.293,0.074
38990.155,33.606979,73.100075,508.157,-0.013,0.041,-1.241,-0.804,0.293,0.074
38990.162,33.606979,73.100075,508.167,-0.013,0.042,-1.241,-0.805,0.293,0.074
38990.170,33.606979,73.100075,508.176,-0.013,0.042,-1.242,-0.805,0.293,0.074
38990.177,33.606979,73.100075,508.185,-0.013,0.042,-1.243,-0.805,0.293,0.075
38990.184,33.606979,73.100075,508.194,-0.013,0.042,-1.243,-0.806,0.293,0.075
38990.192,33.606979,73.100075,508.203,-0.013,0.042,-1.245,-0.806,0.293,0.075
38990.199,33.606979,73.100075,508.212,-0.013,0.042,-1.245,-0.806,0.293,0.074
38990.206,33.606979,73.100075,508.221,-0.013,0.043,-1.246,-0.806,0.293,0.074
38990.213,33.606979,73.100075,508.230,-0.012,0.043,-1.246,-0.807,0.294,0.074
38990.221,33.606979,73.100075,508.239,-0.012,0.043,-1.247,-0.807,0.294,0.075
38990.302,33.606979,73.100075,506.736,-0.008,0.040,-0.963,-0.805,0.297,0.079
38990.309,33.606979,73.100075,506.743,-0.008,0.041,-0.964,-0.805,0.298,0.078
38990.316,33.606979,73.100075,506.750,-0.008,0.042,-0.964,-0.806,0.298,0.078
38990.323,33.606979,73.100075,506.757,-0.008,0.042,-0.965,-0.807,0.298,0.077
38990.331,33.606979,73.100075,506.764,-0.008,0.042,-0.965,-0.807,0.298,0.077
38990.338,33.606979,73.100075,506.771,-0.008,0.043,-0.966,-0.807,0.298,0.078
38990.346,33.606979,73.100075,506.778,-0.008,0.042,-0.966,-0.807,0.298,0.076
38990.353,33.606979,73.100075,506.785,-0.007,0.043,-0.967,-0.807,0.298,0.076
38990.360,33.606979,73.100075,506.793,-0.008,0.043,-0.968,-0.808,0.298,0.075
38990.368,33.606979,73.100075,506.800,-0.008,0.043,-0.968,-0.808,0.299,0.076
38990.375,33.606979,73.100075,506.807,-0.008,0.044,-0.969,-0.807,0.299,0.077
38990.382,33.606979,73.100075,506.814,-0.008,0.044,-0.970,-0.807,0.299,0.076
38990.389,33.606979,73.100075,506.821,-0.008,0.044,-0.970,-0.808,0.299,0.075
38990.397,33.606979,73.100075,506.828,-0.008,0.044,-0.971,-0.808,0.300,0.076
38990.404,33.606979,73.100075,506.835,-0.008,0.044,-0.972,-0.808,0.300,0.076
38990.411,33.606979,73.100075,506.842,-0.008,0.044,-0.973,-0.808,0.300,0.077
38990.419,33.606979,73.100075,506.849,-0.008,0.045,-0.973,-0.808,0.301,0.076
38990.426,33.606979,73.100075,506.856,-0.008,0.045,-0.974,-0.808,0.301,0.076
38990.433,33.606979,73.100075,506.864,-0.008,0.045,-0.975,-0.808,0.300,0.076
38990.441,33.606979,73.100075,506.871,-0.008,0.045,-0.975,-0.808,0.300,0.077
38990.448,33.606979,73.100075,506.878,-0.008,0.045,-0.976,-0.809,0.300,0.077
38990.455,33.606979,73.100075,506.885,-0.007,0.045,-0.977,-0.809,0.299,0.077
38990.463,33.606979,73.100075,506.892,-0.007,0.046,-0.977,-0.809,0.300,0.077
38990.547,33.606979,73.100075,506.975,-0.006,0.048,-0.985,-0.815,0.303,0.076
38990.554,33.606979,73.100075,506.982,-0.006,0.048,-0.985,-0.815,0.302,0.076
38990.562,33.606979,73.100075,506.989,-0.007,0.048,-0.986,-0.815,0.303,0.076
38990.569,33.606979,73.100075,506.997,-0.007,0.048,-0.986,-0.815,0.303,0.075
38990.576,33.606979,73.100075,507.004,-0.006,0.048,-0.988,-0.815,0.303,0.075
38990.584,33.606979,73.100075,507.011,-0.006,0.048,-0.988,-0.814,0.302,0.075
38990.591,33.606979,73.100075,507.018,-0.006,0.048,-0.989,-0.814,0.303,0.075
38990.598,33.606979,73.100075,507.025,-0.006,0.048,-0.989,-0.814,0.302,0.074
38990.605,33.606979,73.100075,507.033,-0.006,0.049,-0.990,-0.814,0.302,0.074
38990.613,33.606979,73.100075,507.040,-0.006,0.049,-0.990,-0.814,0.302,0.074
38990.620,33.606979,73.100075,507.047,-0.006,0.049,-0.991,-0.815,0.301,0.073
38990.627,33.606979,73.100075,507.054,-0.006,0.049,-0.992,-0.815,0.300,0.073
38990.635,33.606979,73.100075,507.061,-0.006,0.049,-0.992,-0.816,0.300,0.074
38990.642,33.606979,73.100075,507.069,-0.006,0.049,-0.992,-0.816,0.300,0.073
38990.649,33.606979,73.100075,507.076,-0.006,0.049,-0.993,-0.815,0.300,0.072
38990.656,33.606979,73.100075,507.083,-0.006,0.050,-0.994,-0.816,0.300,0.072
38990.664,33.606979,73.100075,507.090,-0.006,0.050,-0.995,-0.817,0.300,0.071
38990.671,33.606979,73.100075,507.098,-0.006,0.050,-0.996,-0.817,0.300,0.072
38990.678,33.606979,73.100075,507.105,-0.006,0.050,-0.996,-0.817,0.299,0.072
38990.821,33.606979,73.100075,507.248,-0.004,0.052,-1.007,-0.822,0.299,0.074
38990.829,33.606979,73.100075,507.256,-0.005,0.053,-1.008,-0.821,0.299,0.075
38990.836,33.606979,73.100075,507.263,-0.005,0.053,-1.009,-0.823,0.299,0.076
38990.843,33.606979,73.100075,507.270,-0.005,0.053,-1.010,-0.823,0.298,0.076
38990.850,33.606979,73.100075,507.278,-0.004,0.054,-1.011,-0.824,0.297,0.076
38990.858,33.606979,73.100075,507.285,-0.004,0.054,-1.011,-0.825,0.298,0.077
38990.865,33.606979,73.100075,507.292,-0.004,0.054,-1.012,-0.825,0.298,0.078
38990.872,33.606979,73.100075,507.300,-0.004,0.054,-1.012,-0.826,0.298,0.078
38990.880,33.606979,73.100075,507.307,-0.004,0.054,-1.013,-0.827,0.298,0.078
38990.887,33.606979,73.100075,507.315,-0.004,0.055,-1.014,-0.829,0.298,0.078
38990.894,33.606979,73.100075,507.322,-0.004,0.055,-1.015,-0.830,0.297,0.077
38990.901,33.606979,73.100075,507.329,-0.004,0.055,-1.016,-0.830,0.297,0.076
38990.909,33.606979,73.100075,507.337,-0.004,0.055,-1.017,-0.830,0.296,0.075
38990.916,33.606979,73.100075,507.344,-0.004,0.055,-1.017,-0.830,0.296,0.076
38990.923,33.606979,73.100075,507.352,-0.004,0.055,-1.018,-0.830,0.295,0.077
38991.008,33.606979,73.100075,507.438,-0.004,0.058,-1.025,-0.833,0.296,0.080
38991.015,33.606979,73.100075,507.445,-0.004,0.058,-1.026,-0.832,0.296,0.080
38991.022,33.606979,73.100075,507.453,-0.003,0.058,-1.026,-0.833,0.296,0.080
38991.029,33.606979,73.100075,507.460,-0.003,0.058,-1.027,-0.832,0.298,0.080
38991.037,33.606979,73.100075,507.468,-0.003,0.058,-1.028,-0.832,0.298,0.080
38991.044,33.606979,73.100075,507.475,-0.003,0.059,-1.029,-0.833,0.298,0.080
38991.051,33.606979,73.100075,507.483,-0.003,0.059,-1.029,-0.833,0.298,0.081
38991.059,33.606979,73.100075,507.490,-0.003,0.059,-1.030,-0.834,0.298,0.080
38991.066,33.606979,73.100075,507.498,-0.003,0.059,-1.030,-0.834,0.299,0.081
38991.073,33.606979,73.100075,507.505,-0.003,0.059,-1.031,-0.835,0.299,0.081
38991.080,33.606979,73.100075,507.513,-0.003,0.060,-1.031,-0.834,0.299,0.081
38991.088,33.606979,73.100075,507.520,-0.003,0.060,-1.033,-0.835,0.299,0.083
38991.095,33.606979,73.100075,507.528,-0.003,0.060,-1.033,-0.835,0.299,0.083
38991.103,33.606979,73.100075,507.536,-0.003,0.060,-1.033,-0.836,0.299,0.083
38991.110,33.606979,73.100075,507.543,-0.003,0.060,-1.034,-0.835,0.299,0.083
38991.117,33.606979,73.100075,507.551,-0.003,0.060,-1.034,-0.835,0.298,0.084
38991.125,33.606979,73.100075,507.558,-0.003,0.061,-1.034,-0.835,0.298,0.083
38991.209,33.606979,73.100075,507.647,-0.003,0.063,-1.042,-0.836,0.300,0.086
38991.217,33.606979,73.100075,507.654,-0.003,0.063,-1.042,-0.835,0.300,0.086
38991.224,33.606979,73.100075,507.662,-0.002,0.064,-1.042,-0.835,0.299,0.086
38991.232,33.606979,73.100075,507.670,-0.003,0.064,-1.043,-0.836,0.299,0.086
38991.239,33.606979,73.100075,507.677,-0.003,0.064,-1.044,-0.836,0.299,0.085
38991.246,33.606979,73.100075,507.685,-0.003,0.065,-1.044,-0.835,0.299,0.086
38991.254,33.606979,73.100075,507.693,-0.003,0.065,-1.045,-0.836,0.299,0.085
38991.277,33.606979,73.100075,506.324,-0.004,0.053,-0.806,-0.823,0.297,0.086
38991.285,33.606979,73.100075,506.329,-0.004,0.053,-0.806,-0.823,0.297,0.087
38991.292,33.606979,73.100075,506.335,-0.003,0.054,-0.807,-0.823,0.297,0.087
38991.299,33.606979,73.100075,506.341,-0.003,0.054,-0.807,-0.823,0.297,0.087
38991.306,33.606979,73.100075,506.347,-0.003,0.054,-0.808,-0.823,0.297,0.087
38991.314,33.606979,73.100075,506.353,-0.003,0.054,-0.808,-0.824,0.297,0.088
38991.321,33.606979,73.100075,506.359,-0.003,0.054,-0.809,-0.824,0.297,0.088
38991.329,33.606979,73.100075,506.365,-0.002,0.054,-0.809,-0.824,0.297,0.088
38991.336,33.606979,73.100075,506.371,-0.002,0.054,-0.810,-0.824,0.297,0.089
38991.343,33.606979,73.100075,506.377,-0.002,0.054,-0.811,-0.825,0.298,0.088
38991.351,33.606979,73.100075,506.383,-0.002,0.054,-0.811,-0.825,0.299,0.089
38991.358,33.606979,73.100075,506.389,-0.001,0.055,-0.812,-0.825,0.298,0.090
38991.365,33.606979,73.100075,506.395,-0.001,0.055,-0.812,-0.825,0.298,0.090
38991.372,33.606979,73.100075,506.401,-0.001,0.055,-0.812,-0.825,0.298,0.091
38991.380,33.606979,73.100075,506.407,-0.002,0.055,-0.813,-0.824,0.298,0.090
38991.387,33.606979,73.100075,506.413,-0.002,0.055,-0.814,-0.824,0.297,0.091
38991.395,33.606979,73.100075,506.419,-0.002,0.055,-0.814,-0.824,0.297,0.092
38991.402,33.606979,73.100075,506.425,-0.002,0.055,-0.814,-0.824,0.298,0.092
38991.409,33.606979,73.100075,506.431,-0.002,0.055,-0.815,-0.825,0.297,0.092
38991.416,33.606979,73.100075,506.437,-0.002,0.055,-0.815,-0.825,0.297,0.092
38991.424,33.606979,73.100075,506.443,-0.002,0.055,-0.816,-0.825,0.297,0.092
38991.431,33.606979,73.100075,506.449,-0.001,0.055,-0.817,-0.824,0.297,0.092
38991.438,33.606979,73.100075,506.454,-0.001,0.056,-0.818,-0.825,0.297,0.091
38991.446,33.606979,73.100075,506.461,-0.001,0.056,-0.819,-0.826,0.296,0.091
38991.612,33.606979,73.100075,506.597,0.002,0.061,-0.830,-0.831,0.298,0.093
38991.619,33.606979,73.100075,506.603,0.002,0.061,-0.831,-0.830,0.297,0.093
38991.626,33.606979,73.100075,506.609,0.002,0.061,-0.831,-0.830,0.297,0.094
38991.634,33.606979,73.100075,506.615,0.002,0.061,-0.832,-0.831,0.297,0.095
38991.641,33.606979,73.100075,506.621,0.002,0.062,-0.833,-0.830,0.298,0.095
38991.648,33.606979,73.100075,506.628,0.002,0.062,-0.833,-0.830,0.298,0.095
38991.656,33.606979,73.100075,506.634,0.003,0.062,-0.834,-0.830,0.297,0.096
38991.663,33.606979,73.100075,506.640,0.003,0.062,-0.834,-0.831,0.297,0.096
38991.670,33.606979,73.100075,506.646,0.003,0.062,-0.834,-0.832,0.296,0.096
38991.677,33.606979,73.100075,506.652,0.003,0.062,-0.835,-0.831,0.296,0.096
38991.685,33.606979,73.100075,506.658,0.003,0.062,-0.835,-0.832,0.296,0.096
38991.692,33.606979,73.100075,506.664,0.003,0.062,-0.836,-0.832,0.297,0.096
38991.699,33.606979,73.100075,506.670,0.003,0.062,-0.836,-0.832,0.297,0.097
38991.707,33.606979,73.100075,506.676,0.003,0.063,-0.837,-0.832,0.296,0.097
38991.714,33.606979,73.100075,506.682,0.003,0.063,-0.837,-0.831,0.297,0.097
38991.721,33.606979,73.100075,506.688,0.004,0.063,-0.838,-0.832,0.297,0.097
38991.807,33.606979,73.100075,506.761,0.005,0.065,-0.844,-0.837,0.301,0.100
38991.814,33.606979,73.100075,506.767,0.005,0.065,-0.844,-0.837,0.301,0.100
38991.822,33.606979,73.100075,506.773,0.005,0.065,-0.845,-0.837,0.301,0.100
38991.829,33.606979,73.100075,506.779,0.005,0.065,-0.845,-0.838,0.300,0.101
38991.836,33.606979,73.100075,506.785,0.005,0.065,-0.846,-0.838,0.301,0.102
38991.843,33.606979,73.100075,506.791,0.005,0.066,-0.846,-0.838,0.301,0.102
38991.851,33.606979,73.100075,506.797,0.005,0.066,-0.847,-0.839,0.300,0.102
38991.858,33.606979,73.100075,506.804,0.005,0.066,-0.848,-0.839,0.300,0.103
38991.865,33.606979,73.100075,506.810,0.006,0.066,-0.848,-0.839,0.300,0.103
38991.872,33.606979,73.100075,506.816,0.006,0.066,-0.849,-0.840,0.300,0.103
38991.880,33.606979,73.100075,506.822,0.006,0.067,-0.850,-0.840,0.299,0.103
38991.887,33.606979,73.100075,506.828,0.006,0.067,-0.850,-0.840,0.299,0.103
38991.894,33.606979,73.100075,506.835,0.006,0.067,-0.850,-0.840,0.299,0.103
38991.902,33.606979,73.100075,506.841,0.006,0.068,-0.851,-0.840,0.300,0.104
38991.909,33.606979,73.100075,506.847,0.006,0.068,-0.852,-0.841,0.300,0.104
38991.916,33.606979,73.100075,506.853,0.006,0.068,-0.852,-0.841,0.299,0.104
38992.025,33.606979,73.100075,506.946,0.008,0.070,-0.861,-0.840,0.297,0.109
38992.032,33.606979,73.100075,506.952,0.008,0.070,-0.861,-0.840,0.297,0.109
38992.039,33.606979,73.100075,506.959,0.008,0.070,-0.862,-0.841,0.297,0.109
38992.046,33.606979,73.100075,506.965,0.008,0.070,-0.862,-0.841,0.298,0.109
38992.054,33.606979,73.100075,506.971,0.008,0.071,-0.862,-0.842,0.298,0.109
38992.061,33.606979,73.100075,506.977,0.008,0.071,-0.863,-0.842,0.298,0.109
38992.068,33.606979,73.100075,506.984,0.008,0.071,-0.864,-0.842,0.298,0.109
38992.076,33.606979,73.100075,506.990,0.008,0.071,-0.864,-0.843,0.298,0.109
38992.083,33.606979,73.100075,506.996,0.008,0.071,-0.864,-0.843,0.298,0.109
38992.090,33.606979,73.100075,507.003,0.008,0.072,-0.865,-0.843,0.299,0.109
38992.098,33.606979,73.100075,507.009,0.008,0.072,-0.865,-0.842,0.298,0.109
38992.105,33.606979,73.100075,507.015,0.008,0.072,-0.866,-0.841,0.299,0.109
38992.112,33.606979,73.100075,507.022,0.009,0.072,-0.867,-0.841,0.298,0.109
38992.120,33.606979,73.100075,507.028,0.009,0.072,-0.867,-0.841,0.298,0.109
38992.127,33.606979,73.100075,507.034,0.009,0.073,-0.868,-0.841,0.298,0.109
38992.134,33.606979,73.100075,507.041,0.009,0.073,-0.869,-0.841,0.298,0.109
38992.142,33.606979,73.100075,507.047,0.009,0.073,-0.869,-0.841,0.298,0.110
38992.149,33.606979,73.100075,507.054,0.009,0.073,-0.870,-0.841,0.299,0.109
38992.156,33.606979,73.100075,507.060,0.009,0.074,-0.871,-0.841,0.299,0.109
38992.164,33.606979,73.100075,507.066,0.009,0.074,-0.872,-0.841,0.299,0.109
38992.171,33.606979,73.100075,507.073,0.008,0.074,-0.872,-0.841,0.299,0.110
38992.342,33.606979,73.100075,506.007,0.010,0.063,-0.687,-0.823,0.299,0.109
38992.349,33.606979,73.100075,506.012,0.009,0.063,-0.687,-0.823,0.299,0.109
38992.357,33.606979,73.100075,506.017,0.010,0.063,-0.688,-0.823,0.299,0.109
38992.364,33.606979,73.100075,506.022,0.009,0.063,-0.689,-0.823,0.300,0.109
38992.371,33.606979,73.100075,506.027,0.010,0.063,-0.689,-0.824,0.300,0.110
38992.379,33.606979,73.100075,506.032,0.010,0.063,-0.690,-0.823,0.300,0.110
38992.386,33.606979,73.100075,506.037,0.010,0.063,-0.690,-0.824,0.301,0.110
38992.393,33.606979,73.100075,506.042,0.010,0.063,-0.690,-0.824,0.300,0.109
38992.401,33.606979,73.100075,506.047,0.010,0.064,-0.691,-0.826,0.300,0.109
38992.408,33.606979,73.100075,506.052,0.011,0.064,-0.691,-0.826,0.300,0.110
38992.415,33.606979,73.100075,506.057,0.011,0.064,-0.691,-0.825,0.300,0.111
38992.423,33.606979,73.100075,506.062,0.011,0.064,-0.692,-0.826,0.300,0.111
38992.430,33.606979,73.100075,506.067,0.011,0.064,-0.692,-0.825,0.301,0.110
38992.437,33.606979,73.100075,506.072,0.011,0.064,-0.692,-0.825,0.301,0.110
38992.444,33.606979,73.100075,506.078,0.011,0.065,-0.693,-0.826,0.301,0.110
38992.452,33.606979,73.100075,506.083,0.011,0.065,-0.694,-0.826,0.301,0.109
38992.537,33.606979,73.100075,506.141,0.013,0.067,-0.697,-0.828,0.301,0.111
38992.544,33.606979,73.100075,506.147,0.013,0.067,-0.698,-0.829,0.302,0.111
38992.551,33.606979,73.100075,506.152,0.013,0.067,-0.698,-0.829,0.302,0.110
38992.558,33.606979,73.100075,506.157,0.013,0.067,-0.698,-0.828,0.301,0.111
38992.566,33.606979,73.100075,506.162,0.014,0.067,-0.699,-0.829,0.302,0.112
38992.573,33.606979,73.100075,506.167,0.014,0.068,-0.699,-0.829,0.301,0.111
38992.581,33.606979,73.100075,506.172,0.014,0.068,-0.699,-0.829,0.300,0.112
38992.588,33.606979,73.100075,506.177,0.014,0.068,-0.699,-0.830,0.300,0.112
38992.595,33.606979,73.100075,506.182,0.014,0.068,-0.700,-0.831,0.301,0.112
38992.602,33.606979,73.100075,506.188,0.014,0.068,-0.700,-0.830,0.300,0.113
38992.610,33.606979,73.100075,506.193,0.014,0.068,-0.701,-0.831,0.300,0.112
38992.617,33.606979,73.100075,506.198,0.014,0.068,-0.701,-0.831,0.300,0.112
38992.624,33.606979,73.100075,506.203,0.014,0.068,-0.702,-0.831,0.299,0.112
38992.632,33.606979,73.100075,506.208,0.014,0.068,-0.702,-0.831,0.299,0.111
38992.639,33.606979,73.100075,506.213,0.015,0.069,-0.702,-0.830,0.299,0.111
38992.646,33.606979,73.100075,506.218,0.015,0.069,-0.703,-0.830,0.299,0.111
38992.653,33.606979,73.100075,506.223,0.015,0.069,-0.703,-0.831,0.299,0.111
38992.661,33.606979,73.100075,506.228,0.015,0.069,-0.704,-0.831,0.299,0.111
38992.668,33.606979,73.100075,506.234,0.015,0.069,-0.704,-0.831,0.299,0.110
38992.675,33.606979,73.100075,506.239,0.015,0.069,-0.704,-0.831,0.299,0.110
38992.683,33.606979,73.100075,506.244,0.015,0.069,-0.705,-0.831,0.301,0.111
38992.757,33.606979,73.100075,506.296,0.016,0.071,-0.710,-0.834,0.294,0.116
38992.765,33.606979,73.100075,506.302,0.016,0.072,-0.710,-0.833,0.298,0.116
38992.773,33.606979,73.100075,506.308,0.016,0.072,-0.711,-0.834,0.295,0.116
38992.780,33.606979,73.100075,506.313,0.016,0.072,-0.711,-0.833,0.297,0.116
38992.787,33.606979,73.100075,506.318,0.016,0.072,-0.712,-0.832,0.298,0.116
38992.795,33.606979,73.100075,506.323,0.016,0.073,-0.712,-0.831,0.299,0.115
38992.802,33.606979,73.100075,506.328,0.016,0.073,-0.713,-0.831,0.300,0.116
38992.809,33.606979,73.100075,506.334,0.016,0.073,-0.713,-0.831,0.299,0.117
38992.817,33.606979,73.100075,506.339,0.016,0.074,-0.715,-0.832,0.302,0.116
38992.824,33.606979,73.100075,506.344,0.016,0.074,-0.715,-0.832,0.301,0.117
38992.831,33.606979,73.100075,506.349,0.017,0.075,-0.715,-0.831,0.302,0.118
38992.838,33.606979,73.100075,506.355,0.017,0.075,-0.716,-0.831,0.300,0.118
38992.846,33.606979,73.100075,506.360,0.017,0.075,-0.715,-0.831,0.299,0.118
38992.853,33.606979,73.100075,506.365,0.017,0.075,-0.716,-0.831,0.300,0.119
38992.860,33.606979,73.100075,506.370,0.017,0.075,-0.716,-0.832,0.297,0.121
38992.868,33.606979,73.100075,506.375,0.017,0.076,-0.717,-0.832,0.300,0.121
38992.875,33.606979,73.100075,506.381,0.017,0.076,-0.717,-0.833,0.298,0.122
38992.882,33.606979,73.100075,506.386,0.017,0.076,-0.717,-0.833,0.296,0.122
38992.889,33.606979,73.100075,506.391,0.017,0.076,-0.717,-0.834,0.297,0.122
38992.897,33.606979,73.100075,506.396,0.017,0.076,-0.718,-0.834,0.294,0.123
38992.982,33.606979,73.100075,506.458,0.017,0.077,-0.724,-0.834,0.294,0.125
38992.990,33.606979,73.100075,506.463,0.017,0.077,-0.724,-0.834,0.296,0.124
38992.997,33.606979,73.100075,506.468,0.017,0.077,-0.724,-0.835,0.295,0.124
38993.004,33.606979,73.100075,506.474,0.017,0.078,-0.724,-0.835,0.296,0.125
38993.011,33.606979,73.100075,506.479,0.017,0.078,-0.725,-0.835,0.296,0.125
38993.019,33.606979,73.100075,506.484,0.016,0.078,-0.725,-0.835,0.297,0.125
38993.026,33.606979,73.100075,506.490,0.017,0.078,-0.726,-0.836,0.295,0.125
38993.033,33.606979,73.100075,506.495,0.017,0.078,-0.727,-0.835,0.295,0.125
38993.040,33.606979,73.100075,506.500,0.017,0.079,-0.727,-0.836,0.294,0.124
38993.048,33.606979,73.100075,506.505,0.017,0.079,-0.728,-0.836,0.296,0.124
38993.055,33.606979,73.100075,506.511,0.016,0.079,-0.728,-0.836,0.295,0.124
38993.198,33.606979,73.100075,506.616,0.017,0.083,-0.736,-0.836,0.292,0.125
38993.206,33.606979,73.100075,506.621,0.017,0.083,-0.736,-0.834,0.293,0.125
38993.213,33.606979,73.100075,506.626,0.017,0.083,-0.736,-0.835,0.293,0.125
38993.221,33.606979,73.100075,506.632,0.017,0.084,-0.737,-0.835,0.293,0.125
38993.228,33.606979,73.100075,506.637,0.017,0.084,-0.738,-0.836,0.292,0.125
38993.235,33.606979,73.100075,506.643,0.017,0.084,-0.739,-0.836,0.293,0.124
38993.243,33.606979,73.100075,506.648,0.017,0.084,-0.739,-0.837,0.291,0.125
38993.250,33.606979,73.100075,506.654,0.017,0.084,-0.740,-0.837,0.292,0.125
38993.258,33.606979,73.100075,506.659,0.017,0.084,-0.740,-0.838,0.291,0.125
38993.281,33.606979,73.100075,505.642,0.011,0.065,-0.578,-0.817,0.285,0.128
38993.288,33.606979,73.100075,505.647,0.011,0.065,-0.579,-0.817,0.285,0.128
38993.296,33.606979,73.100075,505.651,0.012,0.065,-0.579,-0.818,0.284,0.128
38993.303,33.606979,73.100075,505.655,0.012,0.065,-0.580,-0.817,0.284,0.128
38993.310,33.606979,73.100075,505.659,0.012,0.065,-0.580,-0.817,0.283,0.129
38993.317,33.606979,73.100075,505.664,0.011,0.066,-0.581,-0.818,0.284,0.129
38993.325,33.606979,73.100075,505.668,0.011,0.066,-0.582,-0.817,0.285,0.129
38993.332,33.606979,73.100075,505.672,0.011,0.066,-0.582,-0.817,0.285,0.129
38993.340,33.606979,73.100075,505.677,0.012,0.065,-0.582,-0.817,0.286,0.130
38993.347,33.606979,73.100075,505.681,0.012,0.065,-0.582,-0.817,0.286,0.129
38993.354,33.606979,73.100075,505.685,0.012,0.066,-0.583,-0.816,0.287,0.130
